Longitude,Latitude,Elevation,Distance (m),origin
14.388237961707715,35.860571652898386,219.7955944198025,258.0793762207031,Maptiler terrain provider, approximately 30m accuracy
14.38824902874211,35.86057181143224,219.80970041159415,259.0796813964844,Maptiler terrain provider, approximately 30m accuracy
14.388260095776703,35.860571969965065,219.82380640822868,260.0799865722656,Maptiler terrain provider, approximately 30m accuracy
14.388271162811408,35.8605721284969,219.83791240947315,261.0802917480469,Maptiler terrain provider, approximately 30m accuracy
14.388282229846311,35.86057228702768,219.8520184156415,262.0805969238281,Maptiler terrain provider, approximately 30m accuracy
14.388293296881331,35.860572445557466,219.86612442642834,263.0809020996094,Maptiler terrain provider, approximately 30m accuracy
14.388304363916491,35.860572604086244,219.88023044192033,264.08123779296875,Maptiler terrain provider, approximately 30m accuracy
14.388315430951849,35.86057276261397,219.89433646236452,265.08154296875,Maptiler terrain provider, approximately 30m accuracy
14.388326497987352,35.8605729211407,219.90844248743718,266.08184814453125,Maptiler terrain provider, approximately 30m accuracy
14.388337565022995,35.860573079666395,219.9225485173286,267.0821533203125,Maptiler terrain provider, approximately 30m accuracy
14.388348632058808,35.860573238191094,219.93665455190666,268.08245849609375,Maptiler terrain provider, approximately 30m accuracy
14.38835969909479,35.86057339671477,219.95076059128922,269.082763671875,Maptiler terrain provider, approximately 30m accuracy
14.38837076613089,35.86057355523744,219.9648666353145,270.08306884765625,Maptiler terrain provider, approximately 30m accuracy
14.388381833167188,35.86057371375908,219.9789726841826,271.0833740234375,Maptiler terrain provider, approximately 30m accuracy
14.388392900203627,35.860573872279716,219.99307873775584,272.08367919921875,Maptiler terrain provider, approximately 30m accuracy
14.38840396724018,35.86057403079931,220.00718479608537,273.083984375,Maptiler terrain provider, approximately 30m accuracy
14.388415034276958,35.8605741893179,220.02129085926342,274.08428955078125,Maptiler terrain provider, approximately 30m accuracy
14.388426101313856,35.86057434783544,220.0353969272589,275.0845947265625,Maptiler terrain provider, approximately 30m accuracy
14.388437168350947,35.86057450635198,220.049502999975,276.0849304199219,Maptiler terrain provider, approximately 30m accuracy
14.388448235388156,35.8605746648675,220.06360907742334,277.0852355957031,Maptiler terrain provider, approximately 30m accuracy
14.388459302425503,35.860574823382024,220.07771515951993,278.0855407714844,Maptiler terrain provider, approximately 30m accuracy
14.388470369463024,35.860574981895525,220.09182124639267,279.0858459472656,Maptiler terrain provider, approximately 30m accuracy
14.388481436500712,35.86057514040802,220.10592733800883,280.0861511230469,Maptiler terrain provider, approximately 30m accuracy
14.388492503538572,35.8605752989195,220.1200334343443,281.0864562988281,Maptiler terrain provider, approximately 30m accuracy
14.388503570576576,35.8605754574299,220.1341395357017,282.0867614746094,Maptiler terrain provider, approximately 30m accuracy
14.38851463761469,35.860575615939354,220.14824564147023,283.0870666503906,Maptiler terrain provider, approximately 30m accuracy
14.388525704653034,35.86057577444775,220.16235175223358,284.0873718261719,Maptiler terrain provider, approximately 30m accuracy
14.388536771691465,35.860575932955115,220.1764578677433,285.0876770019531,Maptiler terrain provider, approximately 30m accuracy
14.388547838730119,35.86057609146151,220.19056398790266,286.0879821777344,Maptiler terrain provider, approximately 30m accuracy
14.388558905768889,35.860576249966854,220.20467011287516,287.0882873535156,Maptiler terrain provider, approximately 30m accuracy
14.388569972807803,35.8605764084712,220.2187762425002,288.0885925292969,Maptiler terrain provider, approximately 30m accuracy
14.388581039846885,35.86057656697455,220.2328823768403,289.08892822265625,Maptiler terrain provider, approximately 30m accuracy
14.388592106886138,35.86057672547683,220.246988516127,290.0892333984375,Maptiler terrain provider, approximately 30m accuracy
14.388603173925532,35.860576883978126,220.2610946600336,291.08953857421875,Maptiler terrain provider, approximately 30m accuracy
14.388614240965097,35.86057704247837,220.2752008088868,292.08984375,Maptiler terrain provider, approximately 30m accuracy
14.388625308004777,35.86057720097763,220.28930696226902,293.09014892578125,Maptiler terrain provider, approximately 30m accuracy
14.388636375044685,35.860577359475826,220.30341312070288,294.0904541015625,Maptiler terrain provider, approximately 30m accuracy
14.388647442084675,35.860577517973056,220.31751928356633,295.09075927734375,Maptiler terrain provider, approximately 30m accuracy
14.388658509124896,35.86057767646925,220.3316254513678,296.091064453125,Maptiler terrain provider, approximately 30m accuracy
14.3886695761652,35.86057783496443,220.34573162379778,297.09136962890625,Maptiler terrain provider, approximately 30m accuracy
14.388680643205703,35.86057799345859,220.35983780107057,298.0916748046875,Maptiler terrain provider, approximately 30m accuracy
14.388691710246349,35.86057815195174,220.37394398302436,299.09197998046875,Maptiler terrain provider, approximately 30m accuracy
14.388702777287136,35.86057831044387,220.38805016974015,300.09228515625,Maptiler terrain provider, approximately 30m accuracy
14.388713844328095,35.860578468934946,220.4021563613741,301.0926208496094,Maptiler terrain provider, approximately 30m accuracy
14.388724911369223,35.86057862742504,220.41626255764209,302.0929260253906,Maptiler terrain provider, approximately 30m accuracy
14.388735978410523,35.860578785914086,220.43036875882405,303.0932312011719,Maptiler terrain provider, approximately 30m accuracy
14.388747045451964,35.86057894440215,220.4444749645733,304.0935363769531,Maptiler terrain provider, approximately 30m accuracy
14.388758112493521,35.86057910288919,220.45858117505045,305.0938415527344,Maptiler terrain provider, approximately 30m accuracy
14.388769179535245,35.86057926137522,220.47268739024267,306.0941467285156,Maptiler terrain provider, approximately 30m accuracy
14.388780246577113,35.86057941986023,220.48679361022948,307.0944519042969,Maptiler terrain provider, approximately 30m accuracy
14.388791313619153,35.860579578344186,220.50089983510605,308.0947570800781,Maptiler terrain provider, approximately 30m accuracy
14.388802380661419,35.86057973682716,220.51500606468915,309.0950622558594,Maptiler terrain provider, approximately 30m accuracy
14.38881344770377,35.8605798953091,220.5291122990186,310.0953674316406,Maptiler terrain provider, approximately 30m accuracy
14.38882451474629,35.86058005379003,220.5432185380915,311.0956726074219,Maptiler terrain provider, approximately 30m accuracy
14.388835581788923,35.86058021226992,220.55732478192073,312.0959777832031,Maptiler terrain provider, approximately 30m accuracy
14.388846648831787,35.860580370748835,220.57143103046064,313.0963134765625,Maptiler terrain provider, approximately 30m accuracy
14.388857715874794,35.86058052922671,220.5855372838236,314.09661865234375,Maptiler terrain provider, approximately 30m accuracy
14.388868782917912,35.86058068770353,220.59964354202387,315.096923828125,Maptiler terrain provider, approximately 30m accuracy
14.388879849961173,35.8605808461794,220.61374980467775,316.09722900390625,Maptiler terrain provider, approximately 30m accuracy
14.388890917004659,35.86058100465421,220.62785607237913,317.0975341796875,Maptiler terrain provider, approximately 30m accuracy
14.38890198404826,35.86058116312802,220.64196234469466,318.09783935546875,Maptiler terrain provider, approximately 30m accuracy
14.388913051092034,35.860581321600804,220.65606862181477,319.09814453125,Maptiler terrain provider, approximately 30m accuracy
14.388924118135975,35.86058148007257,220.67017490370674,320.09844970703125,Maptiler terrain provider, approximately 30m accuracy
14.388935185180031,35.86058163854332,220.6842811902698,321.0987548828125,Maptiler terrain provider, approximately 30m accuracy
14.38894625222426,35.860581797013054,220.69838748163735,322.09906005859375,Maptiler terrain provider, approximately 30m accuracy
14.388957319268684,35.86058195548178,220.71249377778673,323.099365234375,Maptiler terrain provider, approximately 30m accuracy
14.388968386313195,35.860582113949434,220.72660007879614,324.09967041015625,Maptiler terrain provider, approximately 30m accuracy
14.388979453357907,35.86058227241614,220.74070638433588,325.1000061035156,Maptiler terrain provider, approximately 30m accuracy
14.388990520402757,35.86058243088178,220.75481269480804,326.1003112792969,Maptiler terrain provider, approximately 30m accuracy
14.38900158744781,35.86058258934642,220.76891901000937,327.1006164550781,Maptiler terrain provider, approximately 30m accuracy
14.389012654492943,35.86058274781006,220.7830253298108,328.1009216308594,Maptiler terrain provider, approximately 30m accuracy
14.389023721538281,35.86058290627267,220.7971316544594,329.1012268066406,Maptiler terrain provider, approximately 30m accuracy
14.389034788583755,35.86058306473427,220.81123798380884,330.1015319824219,Maptiler terrain provider, approximately 30m accuracy
14.389045855629405,35.86058322319481,220.82534431816597,331.1018371582031,Maptiler terrain provider, approximately 30m accuracy
14.389056922675195,35.86058338165439,220.83945065694408,332.1021423339844,Maptiler terrain provider, approximately 30m accuracy
14.389067989721156,35.8605835401129,220.85355700075408,333.1024475097656,Maptiler terrain provider, approximately 30m accuracy
14.38907905676723,35.86058369857044,220.8676633490604,334.1027526855469,Maptiler terrain provider, approximately 30m accuracy
14.389090123813501,35.86058385702694,220.88176970226635,335.1030578613281,Maptiler terrain provider, approximately 30m accuracy
14.389101190859918,35.8605840154824,220.8958760602954,336.1033630371094,Maptiler terrain provider, approximately 30m accuracy
14.389112257906506,35.86058417393687,220.9099824229869,337.1036682128906,Maptiler terrain provider, approximately 30m accuracy
14.389123324953234,35.86058433239033,220.92408879038356,338.10400390625,Maptiler terrain provider, approximately 30m accuracy
14.389134392000102,35.860584490842754,220.938195162599,339.10430908203125,Maptiler terrain provider, approximately 30m accuracy
14.389145459047144,35.860584649294154,220.9523015396232,340.1046142578125,Maptiler terrain provider, approximately 30m accuracy
14.389156526094355,35.86058480774456,220.96640792130563,341.10491943359375,Maptiler terrain provider, approximately 30m accuracy
14.389167593141707,35.86058496619394,220.98051430775,342.105224609375,Maptiler terrain provider, approximately 30m accuracy
14.389178660189232,35.86058512464231,220.9946206989464,343.10552978515625,Maptiler terrain provider, approximately 30m accuracy
14.38918972723687,35.860585283089634,221.00872709498003,344.1058349609375,Maptiler terrain provider, approximately 30m accuracy
14.389200794284704,35.86058544153596,221.02283349571024,345.10614013671875,Maptiler terrain provider, approximately 30m accuracy
14.389211861332711,35.86058559998126,221.03693990124498,346.1064453125,Maptiler terrain provider, approximately 30m accuracy
14.389222928380804,35.86058575842556,221.05104631141245,347.10675048828125,Maptiler terrain provider, approximately 30m accuracy
14.389233995429095,35.860585916868814,221.0651527264796,348.1070556640625,Maptiler terrain provider, approximately 30m accuracy
14.389245062477528,35.860586075311076,221.07925914616666,349.10736083984375,Maptiler terrain provider, approximately 30m accuracy
14.389256129526132,35.86058623375227,221.09336557085715,350.1076965332031,Maptiler terrain provider, approximately 30m accuracy
14.389267196574876,35.8605863921925,221.1074720000539,351.1080017089844,Maptiler terrain provider, approximately 30m accuracy
